domain,task,model,representation_id,f1,precision,recall,threshold,n_valid,n_failed,ap_pr,stats_path,preds_path
weapon,binary_1,qwen3_235b,gpt_manual_features,0.7317,0.7377,0.7258,50.2513,141,0,0.7614935987334164,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_qwen3_235b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_1,qwen_hf,gpt_manual_features,0.7059,0.6486,0.7742,45.2261,141,0,0.6834112385106816,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_qwen_hf_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_1,gemini_25_pro,hybrid_full_gpt,0.7521,0.8,0.7097,30.1508,141,0,0.8168200563709693,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_25_pro_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_1,gemini_3_flash,hybrid_full_gpt,0.7801,0.6962,0.8871,58.2915,141,0,0.8197721650486787,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_3_flash_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_1,gemma3_27b,hybrid_full_gpt,0.6784,0.5321,0.9355,35.1759,141,0,0.6586955427680363,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemma3_27b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_1,gpt4,hybrid_full_gpt,0.7377,0.75,0.7258,55.2764,141,0,0.799048347625968,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt4_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt4_binary_0_preds.csv
weapon,binary_1,gpt51_thinking,hybrid_full_gpt,0.7692,0.679,0.8871,45.2261,141,0,0.8249538031408897,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt51_thinking_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_1,gpt52,hybrid_full_gpt,0.7704,0.7123,0.8387,47.2362,141,0,0.8156681817050131,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt52_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt52_binary_0_preds.csv
weapon,binary_1,gpt5mini,hybrid_full_gpt,0.7179,0.5957,0.9032,40.201,141,0,0.7551191683287378,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt5mini_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_1,llama3_70b,hybrid_full_gpt,0.6556,0.5,0.9516,25.1256,141,0,0.5876348358769348,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_llama3_70b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_1,mistral,hybrid_full_gpt,0.6711,0.5747,0.8065,40.201,141,0,0.605453052006725,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_mistral_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_mistral_binary_0_preds.csv
weapon,binary_1,qwen3_235b,hybrid_full_gpt,0.687,0.6522,0.7258,35.1759,141,0,0.7215610030436438,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen3_235b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_1,qwen_hf,hybrid_full_gpt,0.7051,0.5851,0.8871,30.1508,141,0,0.7395191660625954,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen_hf_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_1,gemini_25_pro,hybrid_gpt,0.7424,0.7,0.7903,25.1256,141,0,0.8221432509395403,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemini_25_pro_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_1,gemini_3_flash,hybrid_gpt,0.7931,0.8519,0.7419,72.3618,141,0,0.8178323395643006,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemini_3_flash_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_1,gemma3_27b,hybrid_gpt,0.7297,0.6279,0.871,55.2764,141,0,0.7333247951627546,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemma3_27b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_1,gpt4,hybrid_gpt,0.7852,0.726,0.8548,55.2764,141,0,0.8549409016240637,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt4_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt4_binary_0_preds.csv
weapon,binary_1,gpt51_thinking,hybrid_gpt,0.7937,0.7812,0.8065,62.3116,141,0,0.8071874107742449,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt51_thinking_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_1,gpt52,hybrid_gpt,0.7852,0.726,0.8548,56.2814,141,0,0.8310374234172887,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt52_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt52_binary_0_preds.csv
weapon,binary_1,gpt5mini,hybrid_gpt,0.75,0.6333,0.9194,53.2663,141,0,0.8087322739118841,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt5mini_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_1,llama3_70b,hybrid_gpt,0.76,0.6477,0.9194,58.2915,141,0,0.7350015290407997,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_llama3_70b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_1,mistral,hybrid_gpt,0.72,0.6136,0.871,60.3015,141,0,0.7218239570216034,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_mistral_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_mistral_binary_0_preds.csv
weapon,binary_1,qwen3_235b,hybrid_gpt,0.7517,0.6437,0.9032,35.1759,141,0,0.7862897522165464,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_qwen3_235b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_1,qwen_hf,hybrid_gpt,0.719,0.6044,0.8871,35.1759,141,0,0.7895705525194033,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_qwen_hf_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_1,gemini_25_pro,hybrid_manual_gpt,0.7797,0.8214,0.7419,25.1256,141,0,0.8243886841789756,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_25_pro_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_1,gemini_3_flash,hybrid_manual_gpt,0.8067,0.8421,0.7742,65.3266,141,0,0.8337685105072065,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_3_flash_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_1,gemma3_27b,hybrid_manual_gpt,0.7571,0.6795,0.8548,45.2261,141,0,0.7399380284967736,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemma3_27b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_1,gpt4,hybrid_manual_gpt,0.8217,0.791,0.8548,48.2412,141,0,0.893549408886807,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt4_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt4_binary_0_preds.csv
weapon,binary_1,gpt51_thinking,hybrid_manual_gpt,0.8413,0.8281,0.8548,60.3015,141,0,0.9003380086867983,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt51_thinking_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_1,gpt52,hybrid_manual_gpt,0.864,0.8571,0.871,56.2814,141,0,0.8916434711480996,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt52_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt52_binary_0_preds.csv
weapon,binary_1,gpt5mini,hybrid_manual_gpt,0.7852,0.726,0.8548,47.2362,141,0,0.8312006330143307,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt5mini_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_1,llama3_70b,hybrid_manual_gpt,0.6774,0.6774,0.6774,50.2513,141,0,0.6807907798068095,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_llama3_70b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_1,mistral,hybrid_manual_gpt,0.6905,0.5472,0.9355,40.201,141,0,0.6500476811421916,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_mistral_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_mistral_binary_0_preds.csv
weapon,binary_1,qwen3_235b,hybrid_manual_gpt,0.7832,0.6914,0.9032,35.1759,141,0,0.8434183696902593,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen3_235b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_1,qwen_hf,hybrid_manual_gpt,0.7591,0.6933,0.8387,35.1759,141,0,0.8248342994730211,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen_hf_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_1,gemini_25_pro,manual_fe,0.8175,0.7467,0.9032,25.1256,141,0,0.8586731779514275,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_25_pro_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_1,gemini_3_flash,manual_fe,0.8467,0.7733,0.9355,58.2915,141,0,0.8891923019162207,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_3_flash_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_1,gemma3_27b,manual_fe,0.8112,0.716,0.9355,55.2764,141,0,0.7484438858427017,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemma3_27b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_1,gpt4,manual_fe,0.8286,0.7436,0.9355,45.2261,141,0,0.8767446775613813,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt4_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt4_binary_0_preds.csv
weapon,binary_1,gpt51_thinking,manual_fe,0.8281,0.803,0.8548,62.3116,141,0,0.8817641680839494,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt51_thinking_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_1,gpt52,manual_fe,0.8369,0.7468,0.9516,56.2814,141,0,0.8646702377534594,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt52_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt52_binary_0_preds.csv
