verdict_1,verdict_2,domain,source
תפ_19610-08-21,תפ_3748-08-23,weapon,external_cocite
תפ_39941-11-19,תפ_7196-03-21,weapon,external_cocite
תפ_12791-05-20,תפ_34242-02-16,weapon,external_cocite
תפ_40922-11-15,תפח_12968-10-12,weapon,external_cocite
תפ_10205-08-21,תפ_53339-09-22,weapon,external_cocite
תפ_53954-11-22,תפ_66893-12-21,weapon,external_cocite
תפ_26087-05-16,תפ_59422-07-14,weapon,external_cocite
תפ_41952-02-22,תפ_9115-10-16,weapon,external_cocite
תפ_12519-04-14,תפ_312-12-17,weapon,external_cocite
תפ_19417-11-16,תפ_23707-03-19,weapon,external_cocite
תפ_16129-03-22,תפ_18397-02-16,weapon,external_cocite
תפ_54719-09-20,תפ_57272-12-20,weapon,external_cocite
תפ_13177-04-21,תפ_38886-12-22,weapon,external_cocite
תפ_16191-10-12,תפ_45971-11-13,weapon,external_cocite
תפ_2108-08-21,תפ_41754-05-22,weapon,external_cocite
תפ_20387-03-23,תפ_70450-03-23,weapon,external_cocite
תפ_10860-08-20,תפח_46412-12-15,weapon,external_cocite
תפ_45432-11-15,תפ_52077-12-20,weapon,external_cocite
תפ_34737-09-21,תפ_35361-05-23,weapon,external_cocite
תפ_24614-07-23,תפ_51663-11-23,weapon,external_cocite
תפ_38355-09-23,תפ_50474-09-22,weapon,external_cocite
תפ_1579-04-23,תפ_8254-02-20,weapon,external_cocite
תפ_23475-08-13,תפ_46737-07-22,weapon,external_cocite
תפ_27619-07-22,תפע_10438-03-22,weapon,external_cocite
תפ_26478-04-22,תפ_65090-05-24,weapon,external_cocite
תפ_42995-04-18,תפ_54418-06-19,weapon,external_cocite
תפ_25631-03-22,תפ_27050-03-20,weapon,external_cocite
תפח_12968-10-12,תפח_32740-12-12,weapon,external_cocite
תפ_35105-06-12,תפ_44862-06-20,weapon,external_cocite
תפ_37175-07-20,תפ_5151-10-19,weapon,external_cocite
תפ_70166-03-23,תפ_9355-10-19,weapon,external_cocite
תפ_395-05-17,תפ_39850-07-16,weapon,external_cocite
תפ_16520-01-18,תפ_8333-11-20,weapon,external_cocite
תפ_52077-12-20,תפ_53377-09-22,weapon,external_cocite
תפ_1579-04-23,תפ_22709-12-21,weapon,external_cocite
תפ_34669-01-23,תפ_41041-07-21,weapon,external_cocite
תפ_33945-10-21,תפ_58027-12-21,weapon,external_cocite
תפ_35326-09-23,תפ_54640-06-24,weapon,external_cocite
תפ_52322-10-23,תפ_59003-05-24,weapon,external_cocite
תפ_7860-01-13,תפח_10037-11-22,weapon,external_cocite
תפ_41599-03-22,תפ_5779-09-21,weapon,external_cocite
תפ_1847-05-14,תפ_40811-07-23,weapon,external_cocite
תפ_27277-01-15,תפ_613-04-17,weapon,external_cocite
תפ_15962-11-23,תפ_48069-09-23,weapon,external_cocite
תפ_12743-08-22,תפ_41952-02-22,weapon,external_cocite
תפ_3772-01-16,תפח_35192-06-12,weapon,external_cocite
תפ_22709-12-21,תפ_35488-11-23,weapon,external_cocite
תפ_1294-04-22,תפ_59067-10-21,weapon,external_cocite
תפ_24670-05-23,תפ_51199-04-23,weapon,external_cocite
תפ_28659-02-14,תפ_52455-07-12,weapon,external_cocite
תפ_24361-06-21,תפח_25853-06-21,weapon,external_cocite
תפ_25631-03-22,תפ_3537-01-23,weapon,external_cocite
תפ_2058-09-17,תפ_7597-05-20,weapon,external_cocite
תפ_50145-08-20,תפ_9723-10-19,weapon,external_cocite
תפ_3068-11-15,תפח_49705-06-20,weapon,external_cocite
תפ_10205-08-21,תפ_6999-09-22,weapon,external_cocite
תפ_50334-03-20,תפח_52360-06-20,weapon,external_cocite
תפ_40390-08-15,תפח_10037-11-22,weapon,external_cocite
תפ_26859-10-15,תפ_41271-08-14,weapon,external_cocite
תפ_10476-12-17,תפ_11134-01-19,weapon,external_cocite
תפ_51523-10-17,תפ_56073-05-18,weapon,external_cocite
תפ_41599-03-22,תפ_69941-03-23,weapon,external_cocite
תפ_2108-08-21,תפ_36508-10-23,weapon,external_cocite
תפ_10174-01-23,תפ_7467-12-20,weapon,external_cocite
תפ_39941-11-19,תפ_50477-12-22,weapon,external_cocite
תפ_29984-08-16,תפ_6153-02-21,weapon,external_cocite
תפ_398-09-16,תפ_8450-07-12,weapon,external_cocite
תפ_49203-01-22,תפ_5779-09-21,weapon,external_cocite
תפ_34557-12-11,תפ_7774-03-23,weapon,external_cocite
תפ_45008-08-24,תפ_69777-03-23,weapon,external_cocite
תפ_4248-06-16,תפח_30875-04-17,weapon,external_cocite
תפ_50334-03-20,תפ_58773-08-21,weapon,external_cocite
תפ_16760-09-22,תפ_24822-01-21,weapon,external_cocite
תפ_11953-01-13,תפ_64950-06-16,weapon,external_cocite
תפ_32907-12-20,תפ_54852-03-21,weapon,external_cocite
תפ_20733-12-22,תפ_41762-12-20,weapon,external_cocite
תפ_54664-10-22,תפ_55670-06-17,weapon,external_cocite
תפ_29454-01-13,תפ_39340-08-17,weapon,external_cocite
תפ_3884-10-23,תפ_46546-02-21,weapon,external_cocite
תפ_50121-12-11,תפ_50846-09-11,weapon,external_cocite
תפ_17856-11-21,תפ_53339-09-22,weapon,external_cocite
תפ_21009-03-15,תפ_64689-11-15,weapon,external_cocite
תפ_24302-05-16,תפ_28889-07-14,weapon,external_cocite
תפ_50998-03-23,תפח_34989-04-17,weapon,external_cocite
תפ_16779-09-22,תפ_9983-05-16,weapon,external_cocite
תפ_33945-10-21,תפ_43742-07-22,weapon,external_cocite
תפ_12154-12-14,תפח_41585-03-16,weapon,external_cocite
תפ_20997-02-24,תפ_25009-02-23,weapon,external_cocite
תפ_12028-05-22,תפ_39941-11-19,weapon,external_cocite
תפ_17919-01-15,תפ_32637-10-10,weapon,external_cocite
תפ_30340-08-20,תפ_6968-02-22,weapon,external_cocite
תפ_25425-02-22,תפ_51716-06-17,weapon,external_cocite
תפ_51183-08-20,תפ_56385-11-16,weapon,external_cocite
תפ_56731-07-23,תפ_69941-03-23,weapon,external_cocite
תפ_31862-05-13,תפ_54150-10-13,weapon,external_cocite
תפ_32882-09-21,תפ_50477-12-22,weapon,external_cocite
תפ_12028-05-22,תפ_57996-05-20,weapon,external_cocite
תפ_7860-01-13,תפח_16193-01-15,weapon,external_cocite
תפ_33009-05-16,תפ_49632-01-18,weapon,external_cocite
תפ_11362-10-15,תפ_58698-11-18,weapon,external_cocite
תפ_12028-05-22,תפ_37175-07-20,weapon,external_cocite
תפ_19235-03-13,תפ_30706-05-21,weapon,external_cocite
תפ_28662-02-15,תפ_50148-01-14,weapon,external_cocite
תפ_26521-02-14,תפ_52256-03-20,weapon,external_cocite
תפ_18397-02-16,תפ_23361-02-22,weapon,external_cocite
תפ_30340-08-20,תפ_60792-07-18,weapon,external_cocite
תפ_10205-08-21,תפ_63155-05-23,weapon,external_cocite
תפ_15376-06-13,תפ_30974-03-14,weapon,external_cocite
תפ_1363-04-22,תפ_35361-05-23,weapon,external_cocite
תפ_12028-05-22,תפ_52782-09-22,weapon,external_cocite
תפ_27050-03-20,תפ_41522-05-18,weapon,external_cocite
תפ_39808-05-23,תפ_53954-11-22,weapon,external_cocite
תפ_2724-08-19,תפ_35007-04-13,weapon,external_cocite
תפח_2642-04-19,תפח_36202-01-22,weapon,external_cocite
תפ_64581-08-23,תפ_8254-02-20,weapon,external_cocite
תפ_16129-03-22,תפ_52416-06-20,weapon,external_cocite
תפ_17573-10-22,תפ_58774-07-22,weapon,external_cocite
תפ_1158-05-20,תפ_34737-09-21,weapon,external_cocite
תפ_18833-05-13,תפ_44579-08-15,weapon,external_cocite
תפ_45965-07-16,תפ_52848-09-22,weapon,external_cocite
תפ_12743-08-22,תפ_43245-08-20,weapon,external_cocite
תפ_59488-11-21,תפ_61452-12-22,weapon,external_cocite
תפ_11134-01-19,תפ_9983-05-16,weapon,external_cocite
תפ_13044-03-22,תפ_17030-02-22,weapon,external_cocite
תפ_56073-05-18,תפ_59488-11-21,weapon,external_cocite
תפ_13471-01-22,תפ_48598-11-20,weapon,external_cocite
תפ_54418-06-19,תפ_741-01-16,weapon,external_cocite
תפ_26210-11-21,תפ_52099-10-20,weapon,external_cocite
תפ_31467-07-14,תפ_5037-10-16,weapon,external_cocite
תפ_48621-05-22,תפ_50031-07-23,weapon,external_cocite
תפ_40932-03-18,תפ_45441-11-15,weapon,external_cocite
תפ_3686-01-16,תפ_39520-12-21,weapon,external_cocite
תפ_26210-11-21,תפ_53669-03-22,weapon,external_cocite
תפ_39850-07-16,תפ_50474-09-22,weapon,external_cocite
תפ_1363-04-22,תפ_24328-11-22,weapon,external_cocite
תפ_60581-11-15,תפ_67454-11-20,weapon,external_cocite
תפ_33577-04-12,תפ_48367-11-11,weapon,external_cocite
תפ_23872-02-19,תפ_45025-05-22,weapon,external_cocite
תפ_28100-07-20,תפ_37966-04-23,weapon,external_cocite
תפ_12615-11-21,תפ_56739-09-20,weapon,external_cocite
תפ_30340-08-20,תפ_56385-11-16,weapon,external_cocite
תפ_26164-01-21,תפ_4248-06-16,weapon,external_cocite
תפ_22526-03-22,תפ_45465-11-15,weapon,external_cocite
תפ_26417-03-17,תפ_28662-02-15,weapon,external_cocite
תפ_2077-10-23,תפ_32308-03-24,weapon,external_cocite
תפ_1139-06-23,תפ_57526-07-21,weapon,external_cocite
תפ_10205-08-21,תפ_46916-07-22,weapon,external_cocite
תפ_3068-11-15,תפ_30974-03-14,weapon,external_cocite
תפ_14479-06-20,תפ_37387-04-18,weapon,external_cocite
תפ_3670-10-13,תפ_53715-12-15,weapon,external_cocite
תפ_28659-02-14,תפ_44579-08-15,weapon,external_cocite
תפ_41599-03-22,תפ_59067-10-21,weapon,external_cocite
תפ_11740-01-22,תפ_3748-08-23,weapon,external_cocite
תפ_1578-04-13,תפ_3295-04-18,weapon,external_cocite
תפ_21064-04-23,תפ_51170-10-23,weapon,external_cocite
תפ_12466-10-21,תפ_70450-03-23,weapon,external_cocite
תפ_45965-07-16,תפ_53633-09-22,weapon,external_cocite
תפ_43406-05-13,תפח_32740-12-12,weapon,external_cocite
תפ_16161-04-21,תפ_38355-09-23,weapon,external_cocite
תפ_18484-07-23,תפ_59614-09-23,weapon,external_cocite
תפ_70373-03-23,תפ_7617-07-23,weapon,external_cocite
תפ_17057-08-20,תפ_19242-04-17,weapon,external_cocite
תפ_18114-03-14,תפ_33690-08-13,weapon,external_cocite
תפ_17304-12-17,תפ_28844-03-22,weapon,external_cocite
תפ_1756-04-15,תפ_53860-09-14,weapon,external_cocite
תפ_23071-12-22,תפ_70373-03-23,weapon,external_cocite
תפ_37506-04-24,תפ_3884-10-23,weapon,external_cocite
תפח_34398-05-11,תפח_63357-03-18,weapon,external_cocite
תפ_34027-04-18,תפ_56073-05-18,weapon,external_cocite
תפ_55188-10-17,תפ_7089-08-23,weapon,external_cocite
תפ_10686-05-20,תפ_51209-04-23,weapon,external_cocite
תפ_3013-04-18,תפ_35007-04-13,weapon,external_cocite
תפ_17856-11-21,תפ_45226-12-22,weapon,external_cocite
תפ_14308-10-13,תפ_7108-02-16,weapon,external_cocite
תפ_28889-07-14,תפ_45228-07-16,weapon,external_cocite
תפ_51607-08-21,תפ_56677-02-23,weapon,external_cocite
תפ_16161-04-21,תפ_28991-04-22,weapon,external_cocite
תפ_50148-01-14,תפ_54432-02-17,weapon,external_cocite
תפ_37900-06-22,תפ_64581-08-23,weapon,external_cocite
תפ_18397-02-16,תפ_37091-02-18,weapon,external_cocite
תפ_45597-05-15,תפ_52416-06-20,weapon,external_cocite
תפ_68319-11-22,תפ_7617-07-23,weapon,external_cocite
תפ_19235-03-13,תפ_64950-06-16,weapon,external_cocite
תפ_3748-08-23,תפ_57707-05-20,weapon,external_cocite
תפ_42197-05-22,תפח_2811-02-14,weapon,external_cocite
תפ_18833-05-13,תפ_21594-06-16,weapon,external_cocite
תפ_48176-01-22,תפ_54852-03-21,weapon,external_cocite
תפ_15376-06-13,תפ_33577-04-12,weapon,external_cocite
תפ_10875-12-21,תפ_54719-09-20,weapon,external_cocite
תפ_11953-01-13,תפ_7196-03-21,weapon,external_cocite
תפ_1294-04-22,תפ_47870-03-22,weapon,external_cocite
תפ_11027-10-23,תפח_35192-06-12,weapon,external_cocite
תפ_19610-08-21,תפ_8254-02-20,weapon,external_cocite
תפ_26702-01-23,תפ_28148-07-20,weapon,external_cocite
תפ_1588-10-22,תפ_56328-06-22,weapon,external_cocite
תפ_34557-12-11,תפח_4633-09-16,weapon,external_cocite
תפ_28139-10-13,תפ_60820-07-14,weapon,external_cocite
תפ_22405-05-23,תפח_52360-06-20,weapon,external_cocite
תפ_34344-01-15,תפח_41585-03-16,weapon,external_cocite
תפ_32560-12-16,תפ_9569-10-18,weapon,external_cocite
תפ_57996-05-20,תפח_53698-03-17,weapon,external_cocite
תפ_12466-10-21,תפ_33318-10-23,weapon,external_cocite
תפ_1579-04-23,תפ_51170-10-23,weapon,external_cocite
תפ_395-05-17,תפ_39535-03-13,weapon,external_cocite
תפ_52101-02-15,תפ_59422-07-14,weapon,external_cocite
תפ_37047-07-20,תפ_37387-04-18,weapon,external_cocite
תפ_16779-09-22,תפ_53954-11-22,weapon,external_cocite
תפ_24822-01-21,תפ_50487-06-22,weapon,external_cocite
תפ_28100-07-20,תפ_35473-12-21,weapon,external_cocite
תפ_20425-02-20,תפ_59488-11-21,weapon,external_cocite
תפ_26164-01-21,תפ_46546-02-21,weapon,external_cocite
תפ_1578-04-13,תפ_29772-11-13,weapon,external_cocite
תפ_32339-12-19,תפ_50487-06-22,weapon,external_cocite
תפ_10174-01-23,תפ_44456-12-23,weapon,external_cocite
תפ_17573-10-22,תפ_20154-07-20,weapon,external_cocite
תפ_13312-12-22,תפ_3537-01-23,weapon,external_cocite
תפ_12743-08-22,תפ_44169-08-22,weapon,external_cocite
תפ_30867-06-22,תפ_52256-03-20,weapon,external_cocite
תפ_1956-04-21,תפ_63355-02-23,weapon,external_cocite
תפ_19417-11-16,תפ_32560-12-16,weapon,external_cocite
תפ_50474-09-22,תפ_55188-10-17,weapon,external_cocite
תפ_14786-08-19,תפ_23992-11-21,weapon,external_cocite
תפ_24614-07-23,תפ_7617-07-23,weapon,external_cocite
תפ_1631-01-22,תפ_64950-06-16,weapon,external_cocite
תפ_15120-07-16,תפ_2144-04-21,weapon,external_cocite
תפ_34514-06-14,תפ_57283-05-21,weapon,external_cocite
תפ_15120-07-16,תפ_15376-06-13,weapon,external_cocite
תפ_18327-09-22,תפ_28787-04-22,weapon,external_cocite
תפ_4531-05-21,תפ_7467-12-20,weapon,external_cocite
תפח_1161-08,תפח_20623-11-12,weapon,external_cocite
תפ_18397-02-16,תפ_26521-02-14,weapon,external_cocite
תפ_37386-11-13,תפ_69643-05-18,weapon,external_cocite
תפ_30867-06-22,תפ_68319-11-22,weapon,external_cocite
תפ_46916-07-22,תפ_60226-03-19,weapon,external_cocite
תפ_17057-08-20,תפ_51183-08-20,weapon,external_cocite
תפ_52848-09-22,תפ_56073-05-18,weapon,external_cocite
תפ_44725-12-14,תפ_50998-03-23,weapon,external_cocite
תפ_47870-03-22,תפ_56677-02-23,weapon,external_cocite
תפ_33690-08-13,תפ_45449-05-12,weapon,external_cocite
תפ_48522-09-23,תפ_6961-02-22,weapon,external_cocite
תפ_15842-11-20,תפ_54230-03-21,weapon,external_cocite
תפ_12540-12-18,תפ_30340-08-20,weapon,external_cocite
תפ_27277-01-15,תפ_29375-04-13,weapon,external_cocite
תפ_28662-02-15,תפ_29772-11-13,weapon,external_cocite
תפ_37900-06-22,תפ_6852-03-21,weapon,external_cocite
תפ_12466-10-21,תפ_6968-01-24,weapon,external_cocite
תפ_40234-09-12,תפ_55185-02-20,weapon,external_cocite
תפ_33945-10-21,תפ_59464-09-23,weapon,external_cocite
תפ_13471-01-22,תפ_28844-03-22,weapon,external_cocite
תפ_16047-09-14,תפ_3295-04-18,weapon,external_cocite
תפ_17030-02-22,תפ_38886-12-22,weapon,external_cocite
תפ_12681-12-17,תפ_59533-10-15,weapon,external_cocite
תפ_25009-02-23,תפ_4734-12-22,weapon,external_cocite
תפ_12035-06-20,תפ_2101-10-19,weapon,external_cocite
תפ_14802-02-23,תפ_18228-09-22,weapon,external_cocite
תפ_42613-02-23,תפח_41585-03-16,weapon,external_cocite
תפ_18449-04-23,תפ_8254-02-20,weapon,external_cocite
תפ_54719-09-20,תפ_6415-10-23,weapon,external_cocite
תפ_52256-03-20,תפ_64689-11-15,weapon,external_cocite
תפ_1178-06-21,תפ_1390-04-22,weapon,external_cocite
תפ_58698-11-18,תפ_59260-03-16,weapon,external_cocite
תפ_30974-03-14,תפ_37701-05-13,weapon,external_cocite
תפ_17839-04-22,תפ_24361-06-21,weapon,external_cocite
תפ_27330-02-19,תפ_7544-11-16,weapon,external_cocite
תפ_18557-10-21,תפ_69941-03-23,weapon,external_cocite
תפ_22526-02-21,תפ_47276-02-22,weapon,external_cocite
תפ_17573-10-22,תפ_3537-01-23,weapon,external_cocite
תפ_21009-03-15,תפ_33774-05-23,weapon,external_cocite
תפ_42324-09-20,תפח_39587-07-21,weapon,external_cocite
תפ_1178-06-21,תפ_16752-10-20,weapon,external_cocite
תפ_52126-11-23,תפ_57707-05-20,weapon,external_cocite
תפ_29620-01-23,תפ_70373-03-23,weapon,external_cocite
תפ_19272-12-19,תפ_39941-11-19,weapon,external_cocite
תפ_45417-03-14,תפ_51828-02-14,weapon,external_cocite
תפ_37083-11-14,תפ_58701-01-20,weapon,external_cocite
תפ_21009-03-15,תפ_2724-08-19,weapon,external_cocite
תפ_21594-06-16,תפ_39850-07-16,weapon,external_cocite
תפ_37083-11-14,תפ_45713-07-17,weapon,external_cocite
תפ_58027-12-21,תפ_63489-07-24,weapon,external_cocite
תפ_50145-08-20,תפ_54703-08-17,weapon,external_cocite
תפ_3013-04-18,תפ_42991-05-16,weapon,external_cocite
תפ_30966-07-22,תפ_67437-05-24,weapon,external_cocite
תפ_26702-01-23,תפ_43009-08-20,weapon,external_cocite
תפ_49294-07-20,תפ_8254-02-20,weapon,external_cocite
תפ_34242-02-16,תפ_64950-06-16,weapon,external_cocite
תפ_15376-06-13,תפ_54615-03-16,weapon,external_cocite
תפ_41952-02-22,תפ_47870-03-22,weapon,external_cocite
תפ_69110-11-20,תפ_7089-08-23,weapon,external_cocite
תפ_47284-06-18,תפ_59464-09-23,weapon,external_cocite
תפ_18449-04-23,תפ_34737-09-21,weapon,external_cocite
תפ_50145-08-20,תפ_57609-12-16,weapon,external_cocite
תפ_42197-05-22,תפ_4531-05-21,weapon,external_cocite
תפ_30706-05-21,תפ_34594-07-13,weapon,external_cocite
תפ_47348-11-21,תפ_57707-05-20,weapon,external_cocite
תפ_19417-11-16,תפ_52126-11-23,weapon,external_cocite
תפ_10650-11-21,תפ_46183-11-15,weapon,external_cocite
תפ_3295-04-18,תפ_61759-02-19,weapon,external_cocite
תפ_19272-12-19,תפ_20451-09-20,weapon,external_cocite
תפ_26164-01-21,תפ_51663-11-23,weapon,external_cocite
תפ_10686-05-20,תפ_69110-11-20,weapon,external_cocite
תפ_19759-07-21,תפ_4531-05-21,weapon,external_cocite
תפ_51506-01-22,תפח_41585-03-16,weapon,external_cocite
תפ_27986-11-22,תפ_37900-06-22,weapon,external_cocite
תפ_31487-07-12,תפ_37386-11-13,weapon,external_cocite
תפ_11906-02-13,תפ_52515-03-20,weapon,external_cocite
תפ_63084-07-21,תפ_76750-01-23,weapon,external_cocite
תפ_36328-09-15,תפ_48905-12-20,weapon,external_cocite
תפ_35121-09-22,תפ_51663-11-23,weapon,external_cocite
תפ_1178-06-21,תפ_16521-01-22,weapon,external_cocite
תפ_36381-05-15,תפ_3772-01-16,weapon,external_cocite
תפ_12109-06-15,תפ_52455-07-12,weapon,external_cocite
תפ_28659-02-14,תפ_29772-11-13,weapon,external_cocite
תפ_16520-01-18,תפ_36196-12-11,weapon,external_cocite
תפ_43643-10-15,תפח_35192-06-12,weapon,external_cocite
תפ_63000-01-18,תפ_7735-04-19,weapon,external_cocite
תפ_30974-03-14,תפ_57914-10-13,weapon,external_cocite
תפ_24361-06-21,תפ_69945-03-23,weapon,external_cocite
תפ_10180-01-24,תפ_51170-10-23,weapon,external_cocite
תפ_33945-10-21,תפ_37188-06-23,weapon,external_cocite
תפ_23361-02-22,תפ_59067-10-21,weapon,external_cocite
תפ_37175-07-20,תפ_70450-03-23,weapon,external_cocite
תפ_35473-12-21,תפ_58852-03-21,weapon,external_cocite
תפ_11740-01-22,תפ_7617-07-23,weapon,external_cocite
תפ_40321-10-23,תפ_48621-05-22,weapon,external_cocite
תפ_54202-01-23,תפ_55188-10-17,weapon,external_cocite
תפ_17002-01-24,תפ_35431-03-21,weapon,external_cocite
תפ_12028-05-22,תפ_56677-02-23,weapon,external_cocite
תפ_17809-03-14,תפ_3068-11-15,weapon,external_cocite
תפ_33318-10-23,תפ_51199-04-23,weapon,external_cocite
תפ_48367-11-11,תפ_64950-06-16,weapon,external_cocite
תפ_27050-03-20,תפ_47284-06-18,weapon,external_cocite
תפ_30433-06-22,תפח_66838-06-17,weapon,external_cocite
תפ_16521-01-22,תפ_29305-05-23,weapon,external_cocite
תפ_23851-06-15,תפ_3686-01-16,weapon,external_cocite
תפ_47452-04-24,תפ_49405-04-24,weapon,external_cocite
תפ_18449-04-23,תפ_21064-04-23,weapon,external_cocite
תפ_35361-05-23,תפ_41375-05-22,weapon,external_cocite
תפ_23361-02-22,תפ_28675-02-12,weapon,external_cocite
תפ_182-11-12,תפ_47161-08-17,weapon,external_cocite
תפ_1578-04-13,תפ_1631-01-22,weapon,external_cocite
תפ_29243-03-15,תפ_42581-06-21,weapon,external_cocite
תפ_10942-08-11,תפ_50819-09-11,weapon,external_cocite
תפ_1294-04-22,תפ_50716-11-19,weapon,external_cocite
תפ_1579-04-23,תפ_41952-02-22,weapon,external_cocite
תפ_12290-05-14,תפ_50975-07-19,weapon,external_cocite
תפ_14593-04-20,תפ_1631-01-22,weapon,external_cocite
תפ_30015-07-16,תפ_56385-11-16,weapon,external_cocite
תפ_14308-10-13,תפ_3068-11-15,weapon,external_cocite
תפ_22417-12-21,תפ_3661-11-23,weapon,external_cocite
תפ_1579-04-23,תפ_57002-03-23,weapon,external_cocite
תפ_5151-10-19,תפ_57996-05-20,weapon,external_cocite
תפ_16752-10-20,תפ_59004-08-23,weapon,external_cocite
תפ_10205-08-21,תפ_46737-07-22,weapon,external_cocite
תפ_23361-02-22,תפ_49294-07-20,weapon,external_cocite
תפ_4102-11-20,תפ_51607-08-21,weapon,external_cocite
